"V1"	"V2"
"X150925_D00390_0235_BC6K0YANXX_SQ0105"	-9.42126585111609	-8.97846401804117
"X150925_D00390_0235_BC6K0YANXX_SQ0122"	-46.0230756734268	3.15568201986302
"X150925_D00390_0235_BC6K0YANXX_SQ0123"	-39.8530046530159	3.55810137789957
"X150925_D00390_0235_BC6K0YANXX_SQ2534"	51.2683610210432	10.9882204097146
"X150925_D00390_0235_BC6K0YANXX_SQ2535"	53.3951835194942	10.5444871514133
"X150925_D00390_0235_BC6K0YANXX_SQ2536"	51.5566160900427	10.7948705369068
"X150925_D00390_0235_BC6K0YANXX_SQ2537"	51.6722052896041	10.638536445784
"X150925_D00390_0235_BC6K0YANXX_SQ2538"	50.0672055738568	10.8318738708559
"X151016_D00390_0236_AC6JURANXX_SQ0124"	-25.5694883691561	4.43472230427301
"X151016_D00390_0236_AC6JURANXX_SQ0125"	-18.8434558744123	4.64553457474506
"X151016_D00390_0236_AC6JURANXX_SQ0126"	-21.6426344048111	4.62733532520489
"X151016_D00390_0236_AC6JURANXX_SQ0127"	-24.6245617691587	4.94528884816793
"X151016_D00390_0236_AC6JURANXX_SQ0128"	-41.7632252317775	2.93450524019439
"X151016_D00390_0236_AC6JURANXX_SQ0129"	-37.6352641015647	3.99942786369808
"X151016_D00390_0236_AC6JURANXX_SQ0130"	-26.4838035747498	4.78961411553477
"X151016_D00390_0236_AC6JURANXX_SQ2539"	61.849894025921	11.0461093980276
"X151028_D00390_0238_AC805KANXX_SQ0131"	-13.7597356683228	4.80946560292197
"X151028_D00390_0238_AC805KANXX_SQ0132"	-7.1392506211732	5.13542060805648
"X151028_D00390_0238_AC805KANXX_SQ0133"	-117.344265667049	-1.9802378311642
"X151028_D00390_0238_AC805KANXX_SQ0134"	-10.9437378470379	5.04329944695885
"X151028_D00390_0238_AC805KANXX_SQ0135"	-21.2309071230013	4.72991240105467
"X151028_D00390_0238_AC805KANXX_SQ0136"	-27.1254780381065	4.31109903181592
"X151028_D00390_0238_AC805KANXX_SQ0137"	-5.33624068703741	5.05713466388184
"X151028_D00390_0238_AC805KANXX_SQ0138"	-20.9477354957004	4.33485900222934
"X151113_D00390_0239_BC808AANXX_SQ0139"	-6.46756475149149	5.25558343860811
"X151113_D00390_0239_BC808AANXX_SQ0140"	-17.3899993731849	5.2627637615671
"X151113_D00390_0239_BC808AANXX_SQ0141"	-11.9067917418723	5.32618321100727
"X151113_D00390_0239_BC808AANXX_SQ0142"	-13.4047955609133	5.1376814007416
"X151113_D00390_0239_BC808AANXX_SQ0143"	91.6648698730473	-10.4410268103468
"X151113_D00390_0239_BC808AANXX_SQ0144"	-7.89579809309468	5.71572909285211
"X151113_D00390_0239_BC808AANXX_SQ2540"	52.0939736973359	10.9241946495266
"X151113_D00390_0239_BC808AANXX_SQ2541"	57.5890928735391	11.0751292407924
"X151124_D00390_0240_AC88WPANXX_SQ0145"	-39.8504733670287	3.91335910680613
"X151124_D00390_0240_AC88WPANXX_SQ0146"	-27.5624428678496	4.8651055395195
"X151124_D00390_0240_AC88WPANXX_SQ0147"	-39.4245531035777	3.91393089886899
"X151124_D00390_0240_AC88WPANXX_SQ0148"	-14.5902710722448	5.1143082245139
"X151124_D00390_0240_AC88WPANXX_SQ0149"	-20.6996112732809	5.03756134936822
"X151124_D00390_0240_AC88WPANXX_SQ0151"	-90.4709862955904	0.508704789670917
"X151124_D00390_0240_AC88WPANXX_SQ0152"	-45.2739484411924	3.91670978064495
"X151124_D00390_0240_AC88WPANXX_SQ0153"	-44.5924900967104	3.88364957126462
"X151204_D00390_0241_BC87VGANXX_SQ0150"	72.431552546118	-10.7129047484034
"X151204_D00390_0241_BC87VGANXX_SQ0154"	-61.5379858089936	2.97827096614255
"X151204_D00390_0241_BC87VGANXX_SQ0155"	-48.3887407065794	3.54329721656074
"X151204_D00390_0241_BC87VGANXX_SQ0156"	-50.2561947596914	3.63299056844881
"X151204_D00390_0241_BC87VGANXX_SQ0157"	-59.7522688613005	3.08747465306423
"X151204_D00390_0241_BC87VGANXX_SQ0158"	-52.354276682195	3.21251761533766
"X151204_D00390_0241_BC87VGANXX_SQ0159"	-47.746205033216	3.93790105014796
"X151204_D00390_0241_BC87VGANXX_SQ0161"	77.0989619320338	-9.82897248359041
"X151211_D00390_0242_AC86V5ANXX_SQ0160"	-50.3424851263311	3.64738916101621
"X151211_D00390_0242_AC86V5ANXX_SQ0162"	-32.0429433583954	4.26006900124116
"X151211_D00390_0242_AC86V5ANXX_SQ0163"	-32.8310061259281	4.36487384074219
"X151211_D00390_0242_AC86V5ANXX_SQ0164"	90.3978389050133	-9.85746576317577
"X151211_D00390_0242_AC86V5ANXX_SQ0165"	-47.4707266628999	3.6703325760334
"X151211_D00390_0242_AC86V5ANXX_SQ0166"	-31.378439901813	3.70785641968603
"X151211_D00390_0242_AC86V5ANXX_SQ0167"	-28.0172217674318	3.80210780318566
"X151211_D00390_0242_AC86V5ANXX_SQ0168"	85.8046029517313	-11.0113486546049
"X151216_D00390_0243_BC88YDANXX_SQ2542"	2.16289434381992	21.6728747746489
"X151216_D00390_0243_BC88YDANXX_SQ2543"	22.0003453167743	24.471752161446
"X151216_D00390_0243_BC88YDANXX_SQ2544"	-4.6519724514391	20.7079803994394
"X151216_D00390_0243_BC88YDANXX_SQ2545"	5.60015151269809	23.0851458878616
"X160211_D00390_0244_BC87KCANXX_SQ0169"	85.7382838378201	-20.7030992546095
"X160211_D00390_0244_BC87KCANXX_SQ0175"	97.0136512158335	-10.8474107855201
"X160211_D00390_0244_BC87KCANXX_SQ0176"	97.6467241964742	-10.2543944164231
"X160211_D00390_0244_BC87KCANXX_SQ0177"	96.1521710119762	-9.4633197229272
"X160211_D00390_0244_BC87KCANXX_SQ0180"	103.078344755115	-9.89429338544709
"X160211_D00390_0244_BC87KCANXX_SQ0181"	100.327180974002	-10.3125252340054
"X160211_D00390_0244_BC87KCANXX_SQ0182"	104.181314267663	-10.5282865535514
"X160211_D00390_0244_BC87KCANXX_SQ0183"	102.265733439434	-10.1921645426235
"X160219_D00390_0245_AC89NRANXX_SQ0111"	49.9341141186778	7.43467761328611
"X160219_D00390_0245_AC89NRANXX_SQ0170"	68.3559329673	-20.122742721554
"X160219_D00390_0245_AC89NRANXX_SQ0171"	60.5596036278314	-20.1404172716725
"X160219_D00390_0245_AC89NRANXX_SQ0172"	79.5662453069952	-20.489464556525
"X160219_D00390_0245_AC89NRANXX_SQ0178"	81.9450531498783	-11.2794134323845
"X160219_D00390_0245_AC89NRANXX_SQ0184"	90.8024579264137	-10.3860525424778
"X160226_D00390_0246_BC87U5ANXX_SQ0173"	72.0806361975663	-20.7824735830987
"X160226_D00390_0246_BC87U5ANXX_SQ0174"	73.9100711693825	-20.5738989464501
"X160226_D00390_0246_BC87U5ANXX_SQ0179"	50.5085406918151	7.89991651097013
"X160226_D00390_0246_BC87U5ANXX_SQ0187"	76.6582264628476	-20.6077024359851
"X160226_D00390_0246_BC87U5ANXX_SQ2546"	-18.7383832148396	20.417195796456
"X160226_D00390_0246_BC87U5ANXX_SQ2547"	-11.9491506924567	20.8363371838838
"X160226_D00390_0246_BC87U5ANXX_SQ2548"	-17.8183522350277	19.44226723595
"X160226_D00390_0246_BC87U5ANXX_SQ2549"	-24.2601867704609	19.051469948668
"X160324_D00390_0247_BC87W9ANXX_SQ0111"	37.2661128888442	7.60738400765128
"X160324_D00390_0247_BC87W9ANXX_SQ0188"	74.1482573446649	-20.5226689370486
"X160324_D00390_0247_BC87W9ANXX_SQ0189"	79.8050946564419	-20.8267951761696
"X160324_D00390_0247_BC87W9ANXX_SQ0190"	82.9648362215952	-21.2732215032853
"X160324_D00390_0247_BC87W9ANXX_SQ2546"	-23.6538386152852	19.6133034414609
"X160324_D00390_0247_BC87W9ANXX_SQ2547"	-13.7242829498755	20.6641491814033
"X160324_D00390_0247_BC87W9ANXX_SQ2548"	-20.3178089659976	19.5064598006066
"X160324_D00390_0247_BC87W9ANXX_SQ2549"	-23.4502312351187	19.3911327954246
"X160405_D00390_0248_BC89U9ANXX_SQ0191"	-55.8668925856964	2.38179400200626
"X160405_D00390_0248_BC89U9ANXX_SQ0192"	-37.995425428809	0.545259855878225
"X160405_D00390_0248_BC89U9ANXX_SQ0193"	86.1807509779526	-10.0037192057192
"X160405_D00390_0248_BC89U9ANXX_SQ0194"	-43.5480187002813	3.78439264255099
"X160405_D00390_0248_BC89U9ANXX_SQ0195"	-41.849478056231	3.83099221932441
"X160405_D00390_0248_BC89U9ANXX_SQ0196"	87.219370689782	-10.2349163247429
"X160405_D00390_0248_BC89U9ANXX_SQ0197"	45.8512460505034	8.38815944661612
