"V1"	"V2"
"X160415_D00390_0249_AC8A4YANXX_SQ0201"	9.46357815238747	4.54115833420768
"X160415_D00390_0249_AC8A4YANXX_SQ0202"	22.0997004983024	5.34980843943025
"X160415_D00390_0249_AC8A4YANXX_SQ0203"	20.5851366835987	5.34989324545232
"X160415_D00390_0249_AC8A4YANXX_SQ2550"	11.371929974554	20.668141078385
"X160415_D00390_0249_AC8A4YANXX_SQ2551"	13.6028177990744	19.8498218301983
"X160415_D00390_0249_AC8A4YANXX_SQ2552"	5.10566690122388	19.8302434405508
"X160422_D00390_0250_AC9C7VANXX_SQ0211"	13.7679903342869	4.86822840605053
"X160422_D00390_0250_AC9C7VANXX_SQ0212"	17.6373283104527	5.43562645347732
"X160422_D00390_0250_AC9C7VANXX_SQ0213"	1.54107363037417	5.80844960665015
"X160422_D00390_0250_AC9C7VANXX_SQ2550"	7.74835613864322	19.8360781150555
"X160422_D00390_0250_AC9C7VANXX_SQ2551"	16.2681588305138	20.1118281892973
"X160422_D00390_0250_AC9C7VANXX_SQ2552"	11.1387845218856	19.8958486225857
"X160422_D00390_0250_AC9C7VANXX_SQ2554"	2.57550548473937	21.3202197687778
"X160422_D00390_0250_AC9C7VANXX_SQ2555"	5.31861199594518	20.9632403573353
"X160422_D00390_0251_BC9BV0ANXX_SQ0204"	4.05012366912502	5.11061910737261
"X160422_D00390_0251_BC9BV0ANXX_SQ0205"	24.7122920303506	4.69815666299194
"X160422_D00390_0251_BC9BV0ANXX_SQ0206"	-6.58934693518869	-24.6484859515119
"X160422_D00390_0251_BC9BV0ANXX_SQ0207"	-7.86303323676198	-24.3112381602928
"X160422_D00390_0251_BC9BV0ANXX_SQ0208"	-2.62257421264959	-25.4618245655406
"X160422_D00390_0251_BC9BV0ANXX_SQ0209"	11.9361212210876	5.15904800958977
"X160422_D00390_0251_BC9BV0ANXX_SQ0210"	15.607582790946	5.06293700313457
"X160422_D00390_0251_BC9BV0ANXX_SQ2553"	-3.53262976347409	18.736599740853
"X160429_D00390_0252_AC9CHFANXX_SQ0214"	-8.41817397491067	-15.0192189442724
"X160429_D00390_0252_AC9CHFANXX_SQ0215"	-6.94328611228065	-15.0516723233992
"X160429_D00390_0252_AC9CHFANXX_SQ0216"	7.8563691292196	-14.8577496449557
"X160429_D00390_0252_AC9CHFANXX_SQ0217"	7.58782550368603	-14.8724720602073
"X160429_D00390_0252_AC9CHFANXX_SQ0218"	21.9286005935709	-16.1591620320456
"X160429_D00390_0252_AC9CHFANXX_SQ2553"	5.2325066168957	19.984848704836
"X160429_D00390_0252_AC9CHFANXX_SQ2554"	-0.315947788386834	20.5520484234367
"X160429_D00390_0252_AC9CHFANXX_SQ2555"	7.62752753612311	20.919993702538
"X160531_D00390_0253_AC9AB9ANXX_SQ0219"	1.36491567616635	-24.5001279290465
"X160531_D00390_0253_AC9AB9ANXX_SQ0220"	9.14664559755126	-25.6420976777701
"X160531_D00390_0253_AC9AB9ANXX_SQ0222"	25.3186858172522	5.50399967109646
"X160531_D00390_0253_AC9AB9ANXX_SQ0223"	13.2766185969415	-25.8133297528963
"X160531_D00390_0253_AC9AB9ANXX_SQ0224"	25.4427160475096	-26.8719396831737
"X160531_D00390_0253_AC9AB9ANXX_SQ0225"	18.7853043799888	-25.250153347342
"X160531_D00390_0253_AC9AB9ANXX_SQ0226"	26.6553194590451	-26.9657402443768
"X160531_D00390_0253_AC9AB9ANXX_SQ0227"	22.2403650307013	-26.7169963451658
"X160531_D00390_0254_BC9CCNANXX_SQ0228"	23.4086080465132	-26.7943627924726
"X160531_D00390_0254_BC9CCNANXX_SQ0229"	16.4090877186337	-25.7746903700047
"X160531_D00390_0254_BC9CCNANXX_SQ0230"	18.5084128373832	-26.0111818374999
"X160531_D00390_0254_BC9CCNANXX_SQ0231"	26.4985235537515	-26.9113869987596
"X160531_D00390_0254_BC9CCNANXX_SQ0232"	15.1765870197681	-25.9576836452054
"X160531_D00390_0254_BC9CCNANXX_SQ0233"	29.4796044536281	-27.2948295382734
"X160531_D00390_0254_BC9CCNANXX_SQ0234"	14.8054493136298	5.14694234820945
"X160531_D00390_0254_BC9CCNANXX_SQ0235"	28.1542569244124	4.89667370571528
"X160609_D00390_0255_AC9CHHANXX_SQ0237"	38.7431877616934	5.30770461551066
"X160609_D00390_0255_AC9CHHANXX_SQ0238"	30.8916144266196	-26.8743140314777
"X160609_D00390_0255_AC9CHHANXX_SQ0239"	22.6770138543998	-26.8136237747317
"X160609_D00390_0255_AC9CHHANXX_SQ0240"	31.2892395670053	-27.1780863120178
"X160609_D00390_0255_AC9CHHANXX_SQ0241"	28.815677853473	-27.513299117263
"X160609_D00390_0255_AC9CHHANXX_SQ0242"	37.6594535658748	5.29577889320584
"X160609_D00390_0255_AC9CHHANXX_SQ0243"	28.9111360251296	-26.8982734931435
"X160609_D00390_0255_AC9CHHANXX_SQ0244"	31.8962356509116	-27.354665047229
"X160615_D00390_0256_AC9CD5ANXX_SQ0236"	36.0544886642491	5.12451107260021
"X160615_D00390_0256_AC9CD5ANXX_SQ0246"	41.4286975185883	5.20332041050482
"X160615_D00390_0256_AC9CD5ANXX_SQ2556"	86.2333045861726	26.2911226613132
"X160615_D00390_0256_AC9CD5ANXX_SQ2557"	9.37781765704818	22.4330288679651
"X160615_D00390_0256_AC9CD5ANXX_SQ2558"	4.31304626205999	22.5776109067693
"X160615_D00390_0256_AC9CD5ANXX_SQ2559"	8.41775923741697	23.1814433321614
"X160623_D00390_0257_AC9B0MANXX_SQ2557"	9.65503808056385	22.335994942835
"X160623_D00390_0257_AC9B0MANXX_SQ2558"	13.501836501009	22.6050717049904
"X160623_D00390_0257_AC9B0MANXX_SQ2559"	21.2598556792706	23.7828095999011
"X160623_D00390_0257_AC9B0MANXX_SQ2560"	66.5449496101354	11.8312114592393
"X160623_D00390_0257_AC9B0MANXX_SQ2561"	-5.24163735124973	12.9495992801124
"X160623_D00390_0257_AC9B0MANXX_SQ2562"	6.63407805331822	11.510978743001
"X160623_D00390_0257_AC9B0MANXX_SQ2563"	-1.08772333654073	12.3176411675222
"X160706_D00390_0258_AC9AKUANXX_SQ2561"	-17.8299867647736	11.6720698563411
"X160706_D00390_0258_AC9AKUANXX_SQ2562"	-5.55352519932927	10.9582987434122
"X160706_D00390_0258_AC9AKUANXX_SQ2563"	-3.23518117786354	12.3524361039168
"X160706_D00390_0258_AC9AKUANXX_SQ2564"	-7.86971687348036	11.3461417753919
"X160706_D00390_0258_AC9AKUANXX_SQ2565"	-8.41368135001381	11.4047485958472
"X160706_D00390_0258_AC9AKUANXX_SQ2571"	-29.2184600886446	20.842596340239
"X160706_D00390_0258_AC9AKUANXX_SQ2572"	-2.29639938690556	21.9166369275833
"X160706_D00390_0258_AC9AKUANXX_SQ2573"	-4.96422640957033	21.2750727739682
"X160706_D00390_0259_BC9BRCANXX_SQ2566"	-3.98080345406184	11.3957942603578
"X160706_D00390_0259_BC9BRCANXX_SQ2567"	-6.82276594812604	12.3273226450258
"X160706_D00390_0259_BC9BRCANXX_SQ2568"	-12.1057170339427	12.5422802589736
"X160706_D00390_0259_BC9BRCANXX_SQ2569"	-18.7309367574071	11.4312683783881
"X160706_D00390_0259_BC9BRCANXX_SQ2570"	-11.1704157977933	10.9443749617425
"X160706_D00390_0259_BC9BRCANXX_SQ2574"	4.79708549777715	20.5136327641408
"X160706_D00390_0259_BC9BRCANXX_SQ2575"	3.08160617288313	19.4209290388763
"X160706_D00390_0259_BC9BRCANXX_SQ2576"	8.3953507574067	20.8908388296819
"X160810_D00390_0260_AC9MTJANXX_SQ0197"	22.2434965786036	6.19889922124228
"X160810_D00390_0260_AC9MTJANXX_SQ0249"	28.5412918803288	5.35832379001164
"X160810_D00390_0260_AC9MTJANXX_SQ0250"	26.3856874315544	6.29970032531811
"X160810_D00390_0260_AC9MTJANXX_SQ2564"	9.96547826787296	12.2830119623988
"X160810_D00390_0260_AC9MTJANXX_SQ2565"	6.34756116128145	12.7958330935579
"X160810_D00390_0260_AC9MTJANXX_SQ2566"	17.0848756326626	12.5983441450733
"X160810_D00390_0260_AC9MTJANXX_SQ2567"	13.3941420505807	13.7728494686285
"X160810_D00390_0260_AC9MTJANXX_SQ2577"	21.9020973977036	22.4419372258161
"X160810_D00390_0261_BC9NAVANXX_SQ2568"	7.22154032019562	13.763498673497
"X160810_D00390_0261_BC9NAVANXX_SQ2569"	10.2648231801175	12.9117607805008
"X160810_D00390_0261_BC9NAVANXX_SQ2570"	5.69666467055712	12.8982826890596
"X160810_D00390_0261_BC9NAVANXX_SQ2571"	12.3176068048618	24.469868147149
"X160810_D00390_0261_BC9NAVANXX_SQ2572"	15.3519110007027	23.8007931337999
"X160810_D00390_0261_BC9NAVANXX_SQ2573"	15.9092453747314	22.4430602369846
"X160810_D00390_0261_BC9NAVANXX_SQ2574"	18.1509952660522	21.7350040372911
"X160810_D00390_0261_BC9NAVANXX_SQ2575"	17.6654035214119	21.3936110394806
"X160816_D00390_0262_AC9NRHANXX_SQ0253"	-11.8274022662328	3.39287942600363
